Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
UGA_005278,Nebbi Hospital,West Nile,Nebbi District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,306300,100,100,100,100,100,62.22222222222222,63.333333333333336,"[80.0, 80.0, 80.0, 80.0, 80.0, 0.0, 0.0, 0.0, 0.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",80.0,10.0,100.0,61.11111111111111,"[58.333333333333336, 69.44444444444444, 55.55555555555556, 58.333333333333336, 63.888888888888886]","[75, 75, 50, 75, 50, 100, 0, 100, 0, 100, 100, 25, 75, 25, 100, 100, 100, 0, 75, 75, 25, 75, 50, 100, 0, 100, 0, 75, 75, 50, 75, 50, 100, 0, 100, 0, 75, 75, 25, 75, 25, 100, 100, 100, 0]",80.0,80.0,35.0,75.0,40.0,100.0,40.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,50.0,5,"[50.0, 50.0, 50.0, 50.0, 50.0]",100.0,0.0,100.0,0.0,75.74922670376613,66.66666666666667,92.43697478991596,4.636363636363637,100.0,90.75535512965051,,100.0,5,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 0]",66.66666666666667,,25.957446808510635,235.0,61.0
UGA_003791,Kyenjojo Hospital,Tooro,Kyenjojo District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,90000,100,100,100,100,100,86.23653198653199,93.3063973063973,"[77.77777777777777, 80.0, 80.0, 81.81818181818181, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",79.91919191919192,100.0,100.0,79.16666666666666,"[75.0, 83.33333333333333, nan, nan, nan]","[100, 100, 0, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,50.0,100.0,62.5,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,69.49635208583469,100.0,90.21739130434783,6.927710843373493,60.0,95.99602911978822,100.0,33.333333333333336,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,77.77777777777777,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 100, 0, 100, 100, 100, 100]",77.77777777777777,,23.684210526315788,190.0,45.0
UGA_002194,Iganga Hospital,Busoga,Iganga District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,430000,100,100,100,100,100,86.33333333333333,92.66666666666667,"[80.0, 90.0, 90.0, 90.0, 90.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.0,90.0,100.0,79.99999999999999,"[77.77777777777777, 75.0, 83.33333333333333, 83.33333333333333, 80.55555555555556]","[100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 50, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0]",100.0,90.0,80.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,93.33333333333334,100.0,,100.0,80.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,70.59027777777779,93.33333333333334,33.33333333333333,16.25,100.0,80.625,100.0,,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",70.37037037037037,,19.12568306010929,183.0,35.0
UGA_000791,Bugiri Hospital,Busoga,Bugiri District,SECONDARY,GENERAL HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,29743,100,100,100,100,100,76.44444444444444,74.0,"[80.0, 80.0, 60.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",72.0,50.0,100.0,78.88888888888889,"[88.88888888888889, 63.888888888888886, 75.0, 83.33333333333333, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 50, 50, 100, 75, 100, 0, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,90.0,70.0,100.0,70.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,80.0,0.0,35.0,5,"[50.0, 50.0, 50.0, 0.0, 25.0]",80.0,0.0,60.0,0.0,75.84698776816676,60.0,95.83333333333334,26.956521739130434,60.0,88.13905930470347,100.0,100.0,5,60.0,"[100, 100, 100, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 100]",66.66666666666667,,34.054054054054056,185.0,63.0
UGA_009408,Kyegegwa Hospital,Tooro,Kyegegwa District,SECONDARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,99700,100,100,100,100,100,84.27777777777777,98.0,"[90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",94.0,100.0,100.0,70.55555555555556,"[72.22222222222223, 80.55555555555556, 88.88888888888889, 38.888888888888886, 72.22222222222223]","[100, 100, 75, 100, 75, 100, 100, 0, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 25, 75, 25, 100, 25, 0, 0, 100, 0, 100, 100, 75, 100, 75, 100, 0, 100, 0]",85.0,95.0,75.0,100.0,60.0,80.0,60.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,1,[0.0],0.0,0.0,0.0,0.0,75.43866180548424,100.0,81.25,13.269230769230768,100.0,93.55140186915888,100.0,40.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 100, 100]",74.07407407407408,,37.234042553191486,188.0,70.0
UGA_002898,Kaserem HC III,Bugisu,Kapchorwa District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,8762,100,100,100,100,100,78.88888888888889,73.33333333333333,"[80.0, 80.0, 70.0, 90.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0]",80.0,50.0,90.0,84.44444444444443,"[88.88888888888889, 88.88888888888889, 80.55555555555556, 80.55555555555556, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,3,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,71.37782982045277,66.66666666666667,100.0,85.0,60.0,87.97814207650273,100.0,0.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.148148148148145,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",48.148148148148145,,50.90909090909091,55.0,28.0
UGA_004221,Makerere University Hospital,Kampala,Kampala District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF EDUCATION AND SPORTS (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,80.22222222222223,79.33333333333333,"[90.0, 90.0, 80.0, 90.0, 90.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.0,50.0,100.0,81.11111111111111,"[66.66666666666667, 100.0, 77.77777777777777, 77.77777777777777, 83.33333333333333]","[100, 100, 100, 100, 0, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,50.0,80.0,100.0,100.0,20.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.000000000000014,100.0,,80.0,0.0,50.0,1,[50.0],100.0,0.0,0.0,100.0,60.13653013653014,60.000000000000014,100.0,4.545454545454545,60.0,56.41025641025641,100.0,40.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 0, 100, 0, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 0]",66.66666666666667,,,78.0,999.0
UGA_002746,Kamuli Hospital,Busoga,Kamuli District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,40991,100,100,100,100,100,75.88888888888889,74.0,"[80.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",72.0,50.0,100.0,77.77777777777777,"[77.77777777777777, 77.77777777777777, 77.77777777777777, 75.0, 80.55555555555556]","[100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 25, 100, 100, 100, 0, 100, 50, 75, 100, 100, 100, 100, 100, 0]",100.0,90.0,85.0,100.0,25.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,40.00000000000001,25.0,100.0,80.0,0.0,25.0,3,"[0.0, 25.0, 50.0]",66.66666666666667,0.0,0.0,33.333333333333336,62.62018086625416,40.00000000000001,75.0,100.0,40.0,83.34126606377914,100.0,0.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,48.148148148148145,"[100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",48.148148148148145,,5.4945054945054945,182.0,10.0
UGA_002698,Kambuga Hospital,Kigezi,Kanungu District,SECONDARY,GENERAL HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,21649,100,100,100,100,100,83.66666666666666,97.33333333333333,"[90.0, 100.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",92.0,100.0,100.0,69.99999999999999,"[83.33333333333333, 66.66666666666667, 63.888888888888886, 77.77777777777777, 58.333333333333336]","[100, 100, 75, 100, 75, 100, 100, 100, 0, 100, 50, 75, 100, 75, 100, 100, 0, 0, 100, 75, 75, 100, 25, 100, 100, 0, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 50, 75, 100, 0, 100, 100, 0, 0]",100.0,75.0,80.0,100.0,35.0,100.0,100.0,40.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,1,[25.0],0.0,0.0,100.0,0.0,75.02450980392156,100.0,85.0,5.147058823529411,60.0,100.0,100.0,,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 100, 100, 100, 100, 0]",66.66666666666667,,35.483870967741936,186.0,66.0
UGA_005066,Nakaseke Hospital,North Central,Nakaseke District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,268500,100,100,100,100,100,65.41666666666666,73.33333333333333,"[70.0, 70.0, 70.0, 70.0, 70.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,50.0,100.0,57.5,"[68.75, 56.25, 40.625, 65.625, 56.25]","[75, 50, 25, nan, 100, 100, 100, 100, 0, 100, 25, 50, nan, 75, 100, 100, 0, 0, 100, 50, 25, nan, 50, 0, 100, 0, 0, 75, 50, 50, nan, 50, 100, 100, 100, 0, 25, 50, 25, nan, 50, 100, 100, 100, 0]",75.0,45.0,35.0,,65.0,80.0,100.0,60.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,25.0,2,"[25.0, 25.0]",50.0,0.0,0.0,50.0,79.23749562784191,66.66666666666667,,,80.0,91.04582021685904,,,2,0.0,"[0, 0]",83.33333333333334,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",59.25925925925926,,16.216216216216218,148.0,24.0
UGA_003041,Kawolo Hospital,North Central,Buikwe District,SECONDARY,GENERAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,RURAL,BOTH OUT AND INPATIENT,SECONDARY,500000,100,100,100,100,100,51.22222222222223,34.666666666666664,"[70.0, 60.0, 40.0, 90.0, 10.0, 0.0, 0.0, 50.0, 0.0, 0.0, 50.0, 50.0, 50.0, 0.0, 50.0]",54.0,10.0,40.0,67.77777777777779,"[80.55555555555556, 83.33333333333333, 83.33333333333333, 36.111111111111114, 55.55555555555556]","[100, 100, 25, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0, 25, 100, 0, 100, 0, 0, 0, 100, 0, 100, 100, 0, 100, 0, 100, 0, 100, 0]",85.0,100.0,25.0,100.0,60.0,80.0,60.0,100.0,0.0,75.0,"[0, 100, 100, 100]",100.0,0.0,100.0,100.0,100.0,53.333333333333336,75.0,100.0,80.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,71.36514070937095,53.333333333333336,100.0,7.928571428571428,60.0,78.29408020369192,100.0,100.0,1,0.0,[0],100.0,57.142857142857146,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,62.96296296296296,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",62.96296296296296,,18.421052631578945,190.0,35.0
UGA_005566,Nyantonzi HC III,Bunyoro,Masindi District,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,15722,100,100,100,100,100,88.33333333333333,96.66666666666667,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,100.0,79.99999999999999,"[77.77777777777777, 86.11111111111111, 75.0, 77.77777777777777, 83.33333333333333]","[100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,85.0,100.0,35.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,64.26974983541804,100.0,71.42857142857143,16.0,40.0,82.45967741935483,100.0,40.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,40.74074074074074,"[100, 100, 100, 0, 100, 100, 100, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 100, 100, 0, 0]",40.74074074074074,,26.31578947368421,19.0,5.0
UGA_004355,Masindi Hospital,Bunyoro,Masindi District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,55243,100,100,100,100,100,89.11111111111111,96.0,"[80.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.0,100.0,100.0,82.22222222222221,"[88.88888888888889, 86.11111111111111, 77.77777777777777, 80.55555555555556, 77.77777777777777]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 25, 100, 100, 100, 0, 100, 100, 75, 100, 50, 100, 100, 100, 0, 100, 75, 50, 100, 75, 100, 100, 100, 0]",100.0,95.0,80.0,100.0,65.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,70.07769423558896,100.0,100.0,7.375,100.0,83.16885964912281,100.0,0.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",74.07407407407408,,35.78947368421053,190.0,68.0
UGA_000939,Buliisa Hospital,Bunyoro,Buliisa District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,153220,100,100,100,100,100,91.33333333333333,99.33333333333333,"[90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",98.0,100.0,100.0,83.33333333333333,"[88.88888888888889, 88.88888888888889, 75.0, 77.77777777777777, 86.11111111111111]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,90.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,93.33333333333334,80.0,,100.0,100.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,65.21522866572373,93.33333333333334,80.0,10.5,80.0,92.67326732673268,100.0,0.0,2,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 100]",66.66666666666667,,65.94594594594595,185.0,122.0
UGA_002552,Kagadi Hospital,Bunyoro,Kagadi District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,58122,100,100,100,100,100,92.77777777777777,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,85.55555555555556,"[88.88888888888889, 88.88888888888889, 80.55555555555556, 86.11111111111111, 83.33333333333333]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 25, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 50, 100, 100, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,1,[25.0],0.0,0.0,100.0,0.0,71.46676321094925,100.0,4.487179487179487,55.0,80.0,89.31339977851606,100.0,,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,70.37037037037037,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 0, 0, 0, 100, 100, 0, 0]",70.37037037037037,,14.210526315789473,190.0,27.0
UGA_002112,Hoima Regional Referral Hospital,Bunyoro,Hoima District,SECONDARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH (GOVERNMENT),,URBAN,BOTH OUT AND INPATIENT,TERTIARY,173053,100,100,100,100,100,89.16666666666666,96.66666666666667,"[90.0, 80.0, 100.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,100.0,81.66666666666666,"[66.66666666666667, 88.88888888888889, 86.11111111111111, 86.11111111111111, 80.55555555555556]","[75, 50, 100, 100, 75, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 75, 100, 100, 50, 100, 100, 100, 0]",95.0,85.0,100.0,100.0,75.0,100.0,100.0,80.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,50.0,1,[50.0],100.0,0.0,100.0,0.0,80.01885992847214,100.0,92.43697478991596,2.2954545454545454,100.0,85.39959016393442,100.0,80.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,85.18518518518519,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 0, 0, 100, 100, 100, 100]",85.18518518518519,,72.68331990330378,1241.0,902.0
UGA_002671,Kalisizo Hospital,South Central,Kyotera District,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,INPATIENT ONLY,SECONDARY,80395,100,100,100,100,100,87.72222222222223,99.33333333333333,"[90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",98.0,100.0,100.0,76.11111111111111,"[86.11111111111111, 63.888888888888886, 72.22222222222223, 69.44444444444444, 88.88888888888889]","[100, 100, 100, 100, 75, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 0, 0, 100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 50, 100, 75, 100, 0, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,75.0,100.0,50.0,100.0,80.0,80.0,0.0,75.0,"[100, 0, 100, 100]",100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,2,"[50.0, 50.0]",100.0,0.0,100.0,0.0,51.20526471458148,100.0,59.523809523809526,5.0,0.0,93.91304347826087,100.0,0.0,2,100.0,"[100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,"[100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 100, 100, 100, 0]",66.66666666666667,,21.631205673758867,282.0,61.0
