Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,test-capac_check,with lab,without lab,vacancy_score,all_funded_posts,all_unfilled_posts
LBR_000180,WAHO  Health Center,Grand Cape Mount,Tewor District,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,4655,100,100,100,100,100,86.52777777777779,87.5,"[70.0, 60.0, 80.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, nan, nan, nan]",70.0,100.0,100.0,85.55555555555557,"[72.22222222222223, 88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 50, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,53.33184523809524,66.66666666666667,100.0,9.0,0.0,97.65625,0.0,100.0,0,,[],16.666666666666664,85.71428571428571,100.0,0.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,44.44444444444444,"[100, 100, 0, 0, 0, 100, 0, 100, 0, 100, 0, 100, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 100, 100, 0, 0, 100]",44.44444444444444,,0.0,10.0,0.0
LBR_000337,Boye Town Clinic,Margibi,Mambah-Kaba District,PRIMARY,MATERNAL/CHILD HEALTH CLINIC,,PRIVATE-FOR-PROFIT,,PERIURBAN,OUTPATIENT ONLY,PRIMARY,2115,100,0,100,100,100,89.05555555555557,89.77777777777779,"[88.88888888888889, 90.0, 90.0, 90.0, 90.0]",89.77777777777779,,,88.33333333333334,"[88.88888888888889, 88.88888888888889, 86.11111111111111, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 75, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",95.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,63.333333333333336,100.0,,100.0,0.0,,0,[],,,,,36.0,63.333333333333336,66.66666666666666,0.0,0.0,50.0,,,0,,[],100.0,80.0,100.0,,,100.0,100.0,100.0,0.0,,,,11.11111111111111,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",11.11111111111111,,0.0,8.0,0.0
LBR_000335,14th Military Hospital,Margibi,Mambah-Kaba District,TERTIARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,9,100,0,100,100,100,91.80555555555556,95.0,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,,88.61111111111111,"[80.55555555555556, 100.0, 87.5, 86.11111111111111, 88.88888888888889]","[75, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, nan, 100, 100, 100, 100, 0, 75, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",90.0,100.0,100.0,100.0,90.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,56.666666666666664,66.66666666666667,100.0,0.0,0.0,73.33333333333334,,100.0,0,,[],16.666666666666664,83.33333333333333,100.0,100.0,,100.0,100.0,0.0,100.0,50.0,0.0,100.0,40.74074074074074,"[100, 0, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",40.74074074074074,,0.0,225.0,0.0
LBR_000358,Unification Town Health Center,Margibi,Mambah-Kaba District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9,100,0,100,100,100,87.56712962962962,94.0,"[90.0, 90.0, 90.0, 90.0, 80.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.0,100.0,,81.13425925925925,"[78.125, 87.5, 77.77777777777777, nan, nan]","[100, 100, 75, nan, 50, 100, 100, 100, 0, 100, 100, 25, 100, 75, 100, 100, 100, nan, 75, 100, 75, 100, 50, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",91.66666666666667,100.0,58.333333333333336,100.0,58.333333333333336,100.0,100.0,100.0,0.0,75.0,"[100, 0, 100, 100]",100.0,100.0,0.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,16.666666666666668,3,"[25.0, 25.0, 0.0]",66.66666666666667,0.0,0.0,0.0,60.486111111111114,66.66666666666667,80.0,33.75,20.0,87.5,,75.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,18.51851851851852,"[0, 0, 0, 0, 100, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",18.51851851851852,,0.0,32.0,0.0
LBR_000297,Dolo's Town Health Center,Margibi,Firestone District,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,9545,100,0,100,100,100,94.0,94.0,"[90.0, 90.0, 80.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",88.0,100.0,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,66.66666666666667,"[100, nan, 0, 100]",100.0,100.0,,0.0,100.0,60.000000000000014,100.0,,80.0,0.0,0.0,2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,60.325203252032516,60.000000000000014,60.0,30.0,40.0,71.95121951219512,,100.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,22.22222222222222,"[100, 100, 0, 0, 0, 100, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0]",22.22222222222222,,0.0,38.0,0.0
LBR_000670,James N. David Memorial Hospital,Montserrado,Somalia Drive District,TERTIARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,38872,100,0,100,100,100,86.38888888888889,95.0,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,,77.77777777777777,"[72.22222222222223, 77.77777777777777, 83.33333333333333, nan, nan]","[50, 75, 75, 100, 50, 100, 100, 100, 0, 75, 100, 75, 100, 50, 100, 100, 100, 0, 75, 100, 100, 100, 75, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",66.66666666666667,91.66666666666667,83.33333333333333,100.0,58.333333333333336,100.0,100.0,100.0,0.0,100.0,"[100, 100, nan, nan]",100.0,100.0,100.0,,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,45.70074696545285,66.66666666666667,35.714285714285715,6.333333333333333,20.0,78.82352941176471,,66.66666666666667,0,,[],100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,"[100, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 0]",51.851851851851855,,0.0,88.0,0.0
LBR_000334,Yeamai Clinic,Margibi,Kakata District,PRIMARY,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5186,0,0,100,100,0,85.44444444444443,82.0,"[80.0, 80.0, 80.0, 90.0, 80.0]",82.0,,,88.88888888888887,"[88.88888888888889, 88.88888888888889, 88.88888888888889, nan, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,"[100, nan, nan, nan]",100.0,100.0,,,,66.66666666666667,100.0,,100.0,0.0,,0,[],,,,,51.66666666666667,66.66666666666667,100.0,20.0,20.0,,,,0,,[],100.0,100.0,,,,100.0,100.0,,100.0,,,,,[nan],,,33.33333333333333,6.0,2.0
LBR_000937,CH Rennie Hospital,Margibi,Kakata District,TERTIARY,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,7196,100,100,100,100,100,91.38888888888889,96.66666666666667,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,100.0,86.11111111111111,"[83.33333333333333, 80.55555555555556, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 50, 100, 100, 100, 0, 75, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",95.0,100.0,100.0,100.0,80.0,100.0,100.0,100.0,0.0,66.66666666666667,"[100, 100, nan, 0]",100.0,100.0,100.0,,0.0,66.66666666666667,100.0,,100.0,0.0,0.0,1,[0.0],0.0,0.0,0.0,0.0,67.60719672484379,66.66666666666667,69.23076923076923,35.0,40.0,82.35294117647058,100.0,80.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,55.55555555555556,"[100, 0, 0, 100, 100, 100, 0, 100, 0, 0, 0, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 0, 100, 0, 0, 0, 100]",55.55555555555556,,0.0,57.0,0.0
LBR_000433,Redemption Hospital,Montserrado,Bushrod District,TERTIARY,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,82991,100,100,100,100,100,75.1689814814815,93.18518518518519,"[90.0, 88.88888888888889, 100.0, 80.0, 88.88888888888889, 100.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",89.55555555555557,90.0,100.0,57.152777777777786,"[43.75, 25.0, 88.88888888888889, 53.125, 75.0]","[50, 50, 25, nan, 25, 100, 0, 100, 0, 100, 75, 0, nan, 25, 0, 0, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 75, 50, 50, nan, 50, 100, 0, 100, 0, 100, 100, 100, 50, 25, 100, 100, 100, 0]",85.0,75.0,55.0,75.0,45.0,80.0,40.0,80.0,0.0,66.66666666666667,"[100, 0, 100, nan]",100.0,100.0,0.0,100.0,,60.0,,50.0,100.0,20.0,,0,[],,,,,67.76666666666667,60.0,100.0,6.6000000000000005,40.0,100.0,100.0,,0,,[],16.666666666666664,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,59.25925925925926,"[100, 100, 0, 0, 100, 100, 0, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 0, 0, 100, 100, 100, 0, 0]",59.25925925925926,,0.0,383.0,0.0
LBR_000382,Pleebo Health Center,Maryland,Pleebo District,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,29050,100,100,100,100,100,83.66666666666666,74.0,"[80.0, 90.0, 80.0, 80.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0]",82.0,50.0,90.0,93.33333333333333,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,40.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,40.00000000000001,100.0,,20.0,0.0,33.333333333333336,3,"[25.0, 25.0, 50.0]",100.0,0.0,33.333333333333336,0.0,64.82068625378707,40.00000000000001,100.0,21.052631578947366,40.0,87.8714859437751,,100.0,3,33.333333333333336,"[0, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,44.44444444444444,"[100, 100, 0, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 100, 0, 100, 100, 0, 0, 100, 100, 100, 100, 0]",44.44444444444444,,2.3255813953488373,86.0,2.0
LBR_000889,Sarbo Health Center,River Gee,Sarbo District,SECONDARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,4402,100,100,100,100,100,96.11111111111111,96.66666666666667,"[90.0, 90.0, 90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,100.0,100.0,95.55555555555556,"[88.88888888888889, 88.88888888888889, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,0.0,37.5,2,"[50.0, 25.0]",100.0,0.0,0.0,50.0,70.10416666666667,66.66666666666667,100.0,21.25,20.0,82.8125,100.0,100.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,22.22222222222222,"[100, 100, 0, 0, 100, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0]",22.22222222222222,,20.0,25.0,5.0
LBR_000816,Ganta Rehabilitation,Nimba,Sanniquelleh Mahn District,TERTIARY,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,24145,0,100,0,0,100,91.94444444444444,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]",,,100.0,83.88888888888889,"[69.44444444444444, 88.88888888888889, 83.33333333333333, 88.88888888888889, 88.88888888888889]","[100, 100, 25, 50, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,85.0,90.0,80.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,,,,,,,0,[],,,,,44.29674796747967,,24.390243902439025,8.5,,,100.0,,0,,[],16.666666666666664,66.66666666666667,,,100.0,,,0.0,100.0,100.0,100.0,100.0,,[nan],,,78.94736842105263,19.0,15.0
LBR_000779,Gbeivonwea Clinic,Nimba,Gbehlay-Geh District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,5762,100,100,100,100,100,71.61111111111111,65.44444444444444,"[66.66666666666667, 90.0, 80.0, 77.77777777777777, 90.0, 50.0, 50.0, 50.0, 50.0, 50.0, nan, nan, nan, nan, nan]",80.88888888888889,50.0,,77.77777777777777,"[77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777, 77.77777777777777]","[100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0]",100.0,100.0,50.0,100.0,50.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,53.333333333333336,100.0,100.0,80.0,0.0,45.0,5,"[25.0, 25.0, 25.0, 75.0, 75.0]",100.0,0.0,40.0,40.0,56.42857142857143,53.333333333333336,66.66666666666666,15.0,60.0,100.0,0.0,100.0,5,40.0,"[0, 0, 0, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,[nan],,,75.0,8.0,6.0
LBR_000783,Kpairplay Clinic,Nimba,Gbehlay-Geh District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,3459,100,100,100,100,100,63.33333333333333,47.77777777777777,"[66.66666666666667, 88.88888888888889, 88.88888888888889, 77.77777777777777, 55.55555555555556, 50.0, 50.0, 0.0, 0.0, 0.0, nan, nan, nan, nan, nan]",75.55555555555554,20.0,,78.88888888888889,"[77.77777777777777, 88.88888888888889, 77.77777777777777, 75.0, 75.0]","[100, 50, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 75, 100, 50, 100, 50, 100, 100, 100, 0, 75, 100, 50, 100, 50, 100, 100, 100, 0]",90.0,90.0,70.0,100.0,60.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,50.0,,,100.0,0.0,100.0,4,"[100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,100.0,37.24025974025974,50.0,18.181818181818183,72.5,0.0,100.0,0.0,20.0,4,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,,[nan],,,57.14285714285714,7.0,4.0
LBR_000788,Youhnlay Clinic,Nimba,Gbehlay-Geh District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,6866,100,0,100,100,100,71.1111111111111,60.0,"[66.66666666666667, 60.0, 66.66666666666667, 66.66666666666667, 90.0, 50.0, 50.0, 50.0, 50.0, 50.0]",70.0,50.0,,82.2222222222222,"[77.77777777777777, 83.33333333333333, 88.88888888888889, 77.77777777777777, 83.33333333333333]","[100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 50, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0]",100.0,100.0,80.0,100.0,60.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,56.66666666666667,100.0,100.0,100.0,0.0,80.0,5,"[75.0, 75.0, 75.0, 100.0, 75.0]",100.0,20.0,100.0,100.0,66.94444444444444,56.66666666666667,90.0,15.0,40.0,100.0,,100.0,5,100.0,"[100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,[nan],,,66.66666666666666,6.0,4.0
LBR_000496,Hydro MERCI Clinic,Montserrado,Central Monrovia district,PRIMARY,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9,100,0,100,100,100,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,33.333333333333336,"[100, 0, 0, nan]",100.0,100.0,0.0,0.0,,100.0,,100.0,100.0,100.0,,0,[],,,,,63.83333333333333,100.0,100.0,19.166666666666668,0.0,,,100.0,0,,[],16.666666666666664,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,,,,,[nan],,,100.0,11.0,13.0
LBR_000051,Gbecohn Clinic,Bong,Kokoyah,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,9774,100,100,100,100,100,83.85185185185185,89.92592592592592,"[80.0, 55.55555555555556, 80.0, 77.77777777777777, 55.55555555555556, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.77777777777777,100.0,100.0,77.77777777777777,"[75.0, 77.77777777777777, 83.33333333333333, 77.77777777777777, 75.0]","[100, 100, 75, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 100, 0, 100, 100, 100, 0, 100, 100, 75, 100, 0, 100, 100, 100, 0]",100.0,100.0,90.0,100.0,10.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,,100.0,20.0,25.0,3,"[25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,45.99702380952381,66.66666666666667,100.0,6.666666666666666,20.0,28.645833333333336,0.0,100.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,3.7037037037037037,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",3.7037037037037037,,0.0,17.0,0.0
LBR_000080,Phebe Hospital,Bong,Suakoko,TERTIARY,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,TERTIARY,40180,100,100,100,100,100,85.25925925925927,93.85185185185186,"[90.0, 60.0, 80.0, 88.88888888888889, 88.88888888888889, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",81.55555555555557,100.0,100.0,76.66666666666666,"[77.77777777777777, 80.55555555555556, 75.0, 75.0, 75.0]","[100, 100, 100, 100, 0, 100, 100, 100, 0, 75, 100, 100, 100, 50, 100, 100, 100, 0, 100, 100, 100, 75, 0, 100, 100, 100, 0, 75, 100, 100, 100, 0, 100, 100, 100, 0, 100, 75, 100, 100, 0, 100, 100, 100, 0]",90.0,95.0,100.0,95.0,10.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.0,100.0,100.0,100.0,0.0,25.0,5,"[25.0, 25.0, 25.0, 25.0, 25.0]",100.0,0.0,0.0,0.0,54.08117100727691,60.0,100.0,12.1875,60.0,46.38069705093834,0.0,100.0,5,0.0,"[0, 0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,"[0, 100, 0, 0, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 0, 100, 0, 100, 0, 100, 0, 0, 0]",51.851851851851855,,0.0,251.0,0.0
LBR_000440,Slipway Clinic,Montserrado,Bushrod District,PRIMARY,CLINIC/DISPENSARY,,MINISTRY OF HEALTH,,URBAN,OUTPATIENT ONLY,PRIMARY,45884,100,100,100,100,100,74.27744708994709,70.64814814814815,"[90.0, 90.0, 88.88888888888889, 88.88888888888889, 90.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 0.0, nan, nan, nan]",89.55555555555557,60.0,50.0,77.90674603174604,"[80.55555555555556, 78.125, 88.88888888888889, 56.25, 85.71428571428571]","[100, 50, 75, 100, 100, 100, 100, 100, 0, 75, 100, 100, nan, 50, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 50, 25, 75, 100, nan, 100, 0, 100, 0, 100, 100, 100, nan, 100, 100, 0, 100, nan]",85.0,75.0,90.0,100.0,87.5,100.0,60.0,100.0,0.0,100.0,"[100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,60.0,,100.0,100.0,0.0,25.0,1,[25.0],100.0,0.0,0.0,0.0,47.75613275613275,60.0,61.111111111111114,6.8181818181818175,20.0,86.36363636363636,0.0,100.0,1,0.0,[0],100.0,85.71428571428571,100.0,100.0,100.0,100.0,0.0,100.0,100.0,,,,,[nan],,,,999.0,999.0
LBR_000649,Blessing Maternity Clinic,Montserrado,Somalia Drive District,PRIMARY,MATERNAL/CHILD HEALTH CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,9,100,0,100,100,0,88.0,88.0,"[80.0, 90.0, 90.0, 90.0, 90.0]",88.0,,,,"[nan, nan, nan, nan, nan]","[nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",,,,,,,,,,100.0,"[100, 100, 100, nan]",100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,50.3125,100.0,100.0,1.25,0.0,,,,0,,[],16.666666666666664,100.0,100.0,,,100.0,100.0,,,,,,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,0.0,100.0,10.0,11.0
