Q100,FI_2,FI_3,Q102,Q100a,Q105,Q106,Q105_a,Q106_a,Q109-Latitude,Q109-Longitude,Q109-Altitude,Q109-Accuracy,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002
NGA_000208,Aondona Mfeseer Benjamin,Nigeria,General Hospital Kaltungo,Random,Gombe,Kaltungo,SECONDARY,NGA,9.82969029969483,11.3201970184685,43.7,3.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,429000
NGA_000206,Aondona Mfeseer Benjamin,Nigeria,Gombe State Specialist Hospital,Panel,Gombe,Gombe,SECONDARY,NGA,10.2881295910014,11.1575905809969,45.6,3.9,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,3450600
NGA_000138,Joy Ezeh,Nigeria,Dalhatu Araf Specialist Hospital (Dash) Lafia,Panel,Nasarawa,Lafia,TERTIARY,NGA,8.5014794,8.5237982,229.9,4.4,SPECIALTY HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1448000
NGA_000221,Hassan Usman Bello,Nigeria,Comprehensive Health Centre Karim,Random,Taraba,Karim-Lamido,PRIMARY,NGA,11.1992412345166,9.31615760032915,44.9,3.9,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,PRIMARY,570230
NGA_000222,Hassan Usman Bello,Nigeria,Karim Lamido - Umcn Rural Health Programme Woron,Random,Taraba,Karim-Lamido,PRIMARY,NGA,11.3665250376414,9.50674022926324,42.3,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,560500
NGA_000265,Garba Muyi Lawan,Nigeria,General Hospital Doguwa,Random,Kano,Doguwa,SECONDARY,NGA,10.7333919981358,8.58436986065509,43.9,3.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,301250
NGA_000214,Hassan Usman Bello,Nigeria,Kofai Nyame Maternity Centre,Random,Taraba,Ardo-Kola,PRIMARY,NGA,11.3164625858143,8.91166055118696,42.7,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,700120
NGA_000284,Garba Muyi Lawan,Nigeria,Aminu Kano Teaching Hospital Kano,Panel,Kano,Tarauni,TERTIARY,NGA,11.9644156993668,8.55034247240411,46.4,3.1,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4491000
NGA_000213,Hassan Usman Bello,Nigeria,First Referal Hospital Sunkani,Random,Taraba,Ardo-Kola,SECONDARY,NGA,11.260915965797,8.71246978288976,44.3,4.2,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,195000
NGA_000235,Fatima Musa Kuliya,Nigeria,General Hospital Birnin Kudu,Random,Jigawa,Birnin-Kudu,SECONDARY,NGA,11.4564102661376,9.48233197419711,44,1.1,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,205300
NGA_000225,Hassan Usman Bello,Nigeria,Lau First Referral Hospital,Random,Taraba,Lau,SECONDARY,NGA,11.2903714004351,9.20336763352746,45.8,3.9,NATIONAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,100230
NGA_000108,Aondona Mfeseer Benjamin,Nigeria,Dekina - General Hospital Iyale,Random,Kogi,Dekina,SECONDARY,NGA,7.07694370107341,7.70825032947926,42.4,3.6,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,950450
NGA_000228,Hassan Usman Bello,Nigeria,Abmh Pantisanwa,Random,Taraba,Yorro,SECONDARY,NGA,11.5052785315708,8.9462366714139,44.6,2,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,120150
NGA_000243,Fatima Musa Kuliya,Nigeria,General Hospital Kazaure,Random,Jigawa,Kazaure,SECONDARY,NGA,12.6476619587095,8.40496385315187,45.9,2.1,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,140160
NGA_000150,Foreman George Markus,Nigeria,Obi - Ercc Murya (St Benedict Health Clinic),Random,Nasarawa,Obi,PRIMARY,NGA,8.36998837942589,8.76897783372998,45.8,3.9,HEALTH CENTRE,,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,580850
NGA_000198,ABARE IBRAHIM,Nigeria,Askira-Uba - General Hospital Lassa,Panel,Borno,Askira-Uba,SECONDARY,NGA,10.6801017440475,13.2673342961004,42.6,3.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,170450
NGA_000188,Obadiah Enuseh Anita,Nigeria,General Hospital Alkaleri,Panel,Bauchi,Alkaleri,SECONDARY,NGA,10.271303815173,10.3301441411074,44.7,2.8,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,480100
NGA_000205,Obadiah Enuseh Anita,Nigeria,General Hospital Bajoga,Random,Gombe,Funakaye,SECONDARY,NGA,10.8540935918081,11.438317208034,42.3,3.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,300120
NGA_000234,Fatima Musa Kuliya,Nigeria,Federal Medical Centre Birnin-Kudu,Panel,Jigawa,Birnin-Kudu,TERTIARY,NGA,11.4422792952605,9.48519888745338,45.8,2.5,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,TERTIARY,750460
NGA_000077,Obadiah Enuseh Anita,Nigeria,Garki Hospital Abuja,Random,FCT,Abuja Municipal Area-Council,SECONDARY,NGA,9.03344522589735,7.48478149239936,45.4,2.4,SPECIALTY HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,258400
NGA_000192,Garba Muyi Lawan,Nigeria,Pahlycon Clinic Bauchi,Random,bauchi,bauchi,SECONDARY,NGA,10.3193053909277,9.81555628698164,44.8,2.8,SPECIALTY HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,881600
NGA_000660,Ademola femi,Nigeria,Ijebu East - Health Centre Ijebu Imushi,Random,Ogun,Ijebu-East,PRIMARY,NGA,6.7967969,3.992578,0,1900,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,13429
NGA_000236,Saminu Mohammed Umar,Nigeria,General Hospital Dutse,Panel,Jigawa,Dutse,SECONDARY,NGA,11.7234049,9.3655078,0,489,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,516225
NGA_000298,Lukman Umar Sanyinna,Nigeria,Women And Children Welfare Centre Kaura,Random,Zamfara,Kaura-Namoda,PRIMARY,NGA,12.6073601,6.5883449,389.6,4.2,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,560520
NGA_000649,Ademola femi,Nigeria,Sacred Heart Hospital Lantoro,Panel,Ogun,Abeokuta-South,SECONDARY,NGA,7.1636178,3.3626603,116.8,20,OTHER (SPECIFY),MISSIONARY HOSPITAL (SECONDARY CARE),PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,286000
NGA_000238,Joy Ezeh,Nigeria,General Hospital Gumel,Panel,Jigawa,Gumel,SECONDARY,NGA,12.6229374,9.379409,394.6,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,182000
NGA_000692,Excel Michael,Nigeria,General Hospital Iju Itaogbolu,Panel,Ondo,Akure-North,SECONDARY,NGA,7.3821919,5.2570438,392.6,3.9,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,131587
NGA_000283,Ibrahim Abdullahi,Nigeria,Al-Noury Specialist Hospital Kano,Random,Kano,Tarauni,SECONDARY,NGA,11.9782256567962,8.54249599390527,484.4,5,SPECIALTY HOSPITAL,,MISSION/FAITH-BASED,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,2890570
NGA_000534,Ebenezer George Ebenezer,Nigeria,General Hospital Ukem,Random,Cross-River,Odukpani,SECONDARY,NGA,5.1849705,8.3004611,0,3200,OTHER GENERAL HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,186000
NGA_000518,Ebenezer George Ebenezer,Nigeria,Bakor Medical Centre,Panel,Cross-River,Calabar-Municipal,SECONDARY,NGA,5.0255534,8.3333139,0,400,SPECIALTY HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,375370
NGA_000516,Ebenezer George Ebenezer,Nigeria,St Joseph'S Catholic Hospital Ikot Ene,Panel,Cross-River,Akpabuyo,SECONDARY,NGA,5.0277901,8.3346831,0,600,OTHER GENERAL HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,450000
NGA_000366,Jonathan Chinedu,Nigeria,General Hospital Onueke,Random,Ebonyi,Ezza-South,SECONDARY,NGA,6.1708048,8.0316883,0,3100,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,760000
NGA_000369,Jonathan Chinedu,Nigeria,Cottage Hospital Agubia,Random,Ebonyi,Ikwo,SECONDARY,NGA,6.0754586,8.1053572,0,3500,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,50000
NGA_000237,Saminu Mohammed Umar,Nigeria,Rasheed Shekoni Specialist Hospital Dutse,Random,Jigawa,Dutse,SECONDARY,NGA,11.6786386,9.337151,255.2,98.4,OTHER (SPECIFY),Teaching hospital,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,431800
NGA_000517,Ebenezer George Ebenezer,Nigeria,Cottage Hospital Akpet,Random,Cross-River,Biase,SECONDARY,NGA,5.6188151,8.0957607,0,28.1,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,38000
NGA_000549,Egbe Faustina Ndidiamaka,Nigeria,Cottage Hospital Uzere,Panel,Delta,Isoko-South,SECONDARY,NGA,5.3329046,6.2390772,31.1,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,78000
NGA_000683,Ademola femi,Nigeria,Health Centre Iganokoto,Random,Ogun,Yewa-North,PRIMARY,NGA,7.1457766,3.0444966,85.8,4.9,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,10013
NGA_000691,Excel Michael,Nigeria,St Catherine'S Hospital Iwaro-Oka Ondo State (Daughters Of Charity),Random,Ondo,Akoko-South-West,PRIMARY,NGA,7.43612407944774,5.76078046113252,182.1,4,OTHER (SPECIFY),Charity home,MISSION/FAITH-BASED,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,28000
NGA_000317,Jonathan Chinedu,Nigeria,Cottage Hospital Owaza,Panel,Abia,Ukwa-West,SECONDARY,NGA,4.96201,7.1940124,0,2000,OTHER GENERAL HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,56000
NGA_000316,Jonathan Chinedu,Nigeria,Cottage Hospital Azumini Ltd Azumini,Random,Abia,Ukwa-East,SECONDARY,NGA,4.9442831,7.4849678,63,500,OTHER GENERAL HOSPITAL,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,10000
NGA_000306,Jonathan Chinedu,Nigeria,General Hospital Okpuala Ngwa (PRIMARY),Random,Abia,Isiala-Ngwa-South,PRIMARY,NGA,5.3523211,7.3774868,0,2300,OTHER GENERAL HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,51000
NGA_000305,Jonathan Chinedu,Nigeria,General Hospital Okpuala Ngwa (SECONDARY),Random,Abia,Isiala-Ngwa-North,SECONDARY,NGA,5.2885938,7.3352842,0,2500,OTHER GENERAL HOSPITAL,,PRIVATE-FOR-PROFIT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,72000
NGA_000548,Egbe Faustina Ndidiamaka,Nigeria,General Hospital Ozoro,Random,Delta,Isoko-North,SECONDARY,NGA,5.5477288,6.2372631,36.6,4.8,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,186000
NGA_000199,ABARE IBRAHIM,Nigeria,Biu - General Hospital Biu,Panel,Borno,Biu,SECONDARY,NGA,10.6033777,12.2031921,791,3.9,REGIONAL/PROVINCIAL REFERRAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,257500
NGA_000193,GIFT ONAH ADDIYA,Nigeria,Primary Health Clinic State Lowcost,Random,Bauchi,Bauchi,PRIMARY,NGA,10.3159200473535,9.82834623937823,43,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,461340
NGA_000359,Ferdinand Gold Nzubechi,Nigeria,Abakaliki - Primary Health Centre Akpe Amachi,Random,Ebonyi,Abakaliki,PRIMARY,NGA,6.3095796,8.1422197,72,1200,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,118000
NGA_000197,ABARE IBRAHIM,Nigeria,General Hospital Askira,Random,Borno,Askira-Uba,SECONDARY,NGA,10.6568498,12.9067143,516.3,15.1,OTHER GENERAL HOSPITAL,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,1250400
NGA_000103,Obadiah Enuseh Anita,Nigeria,University Of Abuja Teaching Hospital Gwagwalda,Panel,Fct,Gwagwalada,TERTIARY,NGA,8.9525206,7.0631537,232.9,4.2,NATIONAL REFERRAL HOSPITAL,,UNIVERSITY,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,5950200
NGA_000384,Okafor Ogochukwu Nwamaka,Nigeria,Cottage Hospital Iji- Nike Enugu,Random,Enugu,Enugu-East,SECONDARY,NGA,6.510394,7.5204728,184.1,4.1,DISTRICT HOSPITAL,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,52000
NGA_000525,Ebenezer George Ebenezer,Nigeria,University Of Calabar Teaching Hospital Ucth,Panel,Cross-River,Calabar-Municipal,TERTIARY,NGA,4.9564454,8.3497251,60.4,4.3,OTHER (SPECIFY),Tertiary teaching hospital,UNIVERSITY,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,4406200
NGA_000528,Ebenezer George Ebenezer,Nigeria,Mt Zion Medical Centre Calabar,Panel,Cross-River,Calabar-South,SECONDARY,NGA,4.9349863,8.3268535,97.1,4.6,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,PERIURBAN,BOTH OUT AND INPATIENT,SECONDARY,485000
NGA_000489,Ebenezer George Ebenezer,Nigeria,Primary Health Centre Akai Mbokpu Oduobo,Random,Akwa-Ibom,Okobo,PRIMARY,NGA,4.7232257,8.0849879,29.2,5,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,86000
NGA_000434,Ferdinand Gold Nzubechi,Nigeria,Holy Rosary Hospital Emekuku,Panel,Imo,Owerri-North,SECONDARY,NGA,5.4697803,7.110367,113,4.9,COMPREHENSIVE HEALTH CENTRE/ POLY CLINIC,,MISSION/FAITH-BASED,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,705000
NGA_000431,Ferdinand Gold Nzubechi,Nigeria,Imo State University Teaching Hospital (Imsuth),Panel,Imo,Orlu,TERTIARY,NGA,5.7784591,7.0429811,195.5,5,OTHER (SPECIFY),Teaching hospital,UNIVERSITY,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,1404000
NGA_000311,Jonathan Chinedu,Nigeria,General Hospital Ohafia,Random,Abia,Ohafia,SECONDARY,NGA,5.6517518,7.8220086,185.1,2100,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,5000
NGA_000154,Ibrahim Abdullahi,Nigeria,Federal Medical Centre Bida,Panel,Niger,Bida,TERTIARY,NGA,9.0734081,5.9995526,191.6,1739.8,HEALTH CENTRE,,MINISTRY OF HEALTH,,URBAN,BOTH OUT AND INPATIENT,TERTIARY,229895
NGA_000046,Joy Ezeh,Nigeria,Nkst Primary Health Centre Akaa,Random,Benue,Logo,PRIMARY,NGA,7.79827140969619,8.20340342955608,70,3.9,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,450980
NGA_000207,Aondona Mfeseer Benjamin,Nigeria,Gombe - Musaba Clinic,Panel,Gombe,Gombe,SECONDARY,NGA,10.5325293,7.4291789,653.7,87.6,HEALTH CENTRE,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,565000
