Q100,Q102,Q105,Q106,Q105_a,Q113,Q113_A,Q116,Q116_A,Q117,Q118,tHFA_A001,tHFA_A002,HIV,TB,Malaria,ANC,Immu,Quality_Score,HW_Competence_Score,HW_Check,ANC_score,ART_score,TB_score,Patient_Centeredness_Score,PC_Individuals,PC_attributes,PC_avg_Communication,PC_avg_Respect,PC_avg_Autonomy,PC_avg_Confidentiality,PC_avg_Social support,PC_avg_HW told,PC_avg_Danger signs,PC_avg_Rudeness,PC_avg_Challenges,iss_score,iss_check,fac_iss,fac_tech,fac_stats,fac_group_PS,fac_comms_data,HTM-ANC,hiv testing,ART access,iptp scores,TB screening,system_CHW_score,chw_count,chw_show,chw_iss,chw_contract,chw_paid,chw_tools,facility_composite,HTM-ANC,presence_score,caseload,ANC_score,DPT_score,TB_treatment_completion,ART_retention,CHW_count,CHW_paid,CHW_scores,CLM_score,comm_data_collectors,quarterly_feedback,comm_data_analysis,CLM_aware,CLM_promotion,client_feedback,guideline_score,guide_HIV_test,guide_ART,guide_TB,guide_malaria,guide_anc,guide_immu,guide_imci,oxygen_score,oxygen_avl,oxygen_avo,test-capac,with lab,without lab,Antibodies to HIV 1/2 (anti HIV Ab),Qualitative (EID) or quantitative (viral load) HIV nucleic acid test (NAT),CD4 cell enumeration,Antibodies to Treponema pallidum OR Combined antibodies to T. pallidum and HIV 1/2,Lipoarabinomannan (LAM) antigen,Mycobacterium tuberculosis bacteria,M. tuberculosis DNA,Drug susceptibility testing of M. tuberculosis culture,Plasmodium spp. antigens; species-specific (e.g. HRP2) and/or pan species-specific (e.g. pan-pLDH),Staining procedures,Culture OR Culture and Genus and species identification of bacteria and fungi,Antimicrobial susceptibility testing (AST),C-reactive protein (CRP),"Complete blood count (CBC), automated",Prothrombin time and international normalized ratio (PT/INR),Blood culture,Blood gas,Glucose,Liver profile/Liver Function test,Renal function test,SARS-CoV-2 test,Hepatitis B surface antigen (HBsAg),Influenza A and B antigen,Influenza A and B diagnostic,"Qualitative dengue virus nucleic acid test, Dengue virus IgM antibody or Dengue virus antigen (NS1)",Qualitative nucleic acid test (NAT) for Chlamydia trachomatis (CT) and Neisseria gonorrhoeae (NG) infections,Measles nucleic acid test or Measle serology,Vibrio cholerae antigen,vacancy_score,all_funded_posts,all_unfilled_posts
IDN_000439,RS Daerah Kalisat Jember,East Java,Kabupaten Jember,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,0,100,0,84.16666666666667,85.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,,100.0,83.33333333333334,"[69.44444444444444, 69.44444444444444, 86.11111111111111, 94.44444444444444, 97.22222222222223]","[75, 75, 75, 75, 25, 100, 100, 100, 0, 25, 25, 75, 100, 100, 100, 100, 100, 0, 100, 100, 75, 100, 100, 100, 100, 100, 0, 75, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100]",75.0,80.0,85.0,90.0,80.0,100.0,100.0,100.0,40.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,,0,[],,,,,34.13333333333334,33.333333333333336,100.0,4.0,0.0,,33.333333333333336,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,,50.0,0.0,100.0,59.25925925925926,59.25925925925926,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,,2.2346368715083798,179.0,4.0
IDN_000388,PUSKESMAS KENCONG,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,40228,100,100,100,100,100,91.11111111111111,90.0,"[70.0, 70.0, 70.0, 70.0, 70.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",70.0,100.0,100.0,92.22222222222223,"[94.44444444444444, 91.66666666666667, 94.44444444444444, 88.88888888888889, 91.66666666666667]","[100, 100, 75, 100, 75, 100, 100, 100, 100, 75, 100, 75, 100, 75, 100, 100, 100, 100, 100, 100, 100, 75, 75, 100, 100, 100, 100, 75, 100, 100, 75, 50, 100, 100, 100, 100, 100, 100, 50, 100, 75, 100, 100, 100, 100]",90.0,100.0,80.0,90.0,70.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,0.0,1,[0.0],0.0,0.0,0.0,0.0,50.40241821341508,33.333333333333336,97.72727272727273,2.3255813953488373,20.0,99.43074003795066,100.0,0.0,1,0.0,[0],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,40.74074074074074,40.74074074074074,,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,20.28985507246377,69.0,14.0
IDN_000245,PUSKESMAS CIRACAP,West Java,Kabupaten Sukabumi,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,57277,100,100,100,100,100,57.77777777777777,43.333333333333336,"[80.0, 80.0, 80.0, 80.0, 80.0, 50.0, 50.0, 50.0, 50.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0]",80.0,50.0,0.0,72.22222222222221,"[66.66666666666667, 63.888888888888886, 63.888888888888886, 77.77777777777777, 88.88888888888889]","[75, 100, 75, 75, 75, 100, 100, 0, 0, 75, 75, 75, 75, 75, 100, 100, 0, 0, 25, 25, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",75.0,80.0,85.0,85.0,85.0,100.0,100.0,40.0,0.0,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,33.333333333333336,0.0,,20.0,80.0,85.0,5,"[50.0, 75.0, 100.0, 100.0, 100.0]",100.0,60.0,80.0,100.0,65.9706309672063,33.333333333333336,88.0,66.5909090909091,40.0,87.89954337899543,,80.0,5,80.0,"[0, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,,18.666666666666668,75.0,14.0
IDN_000192,PUSKESMAS KEBAMAN,,Kabupaten Banyuwangi,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,28383,100,100,0,100,100,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",100.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan, 100, 100, 100, 100, 100, 100, 100, 100, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,0.0,[],0,,,,,100.0,,100.0,100.0,100.0,25.0,3,"[0.0, 0.0, 75.0]",0.0,33.333333333333336,33.333333333333336,33.333333333333336,88.11428571428571,100.0,100.0,16.8,100.0,100.0,100.0,100.0,3,33.333333333333336,"[0, 0, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,100.0,50.0,0.0,100.0,51.851851851851855,51.851851851851855,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,,79.52755905511812,254.0,202.0
IDN_000092,PUSKESMAS BALUNG,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,61000,100,100,100,100,100,92.85714285714286,85.71428571428571,"[55.55555555555556, 55.55555555555556, 66.66666666666667, 55.55555555555556, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.0,100.0,100.0,100.0,"[100.0, 100.0, nan, nan, nan]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,50.0,,,0.0,100.0,16.666666666666668,3,"[25.0, 25.0, 0.0]",33.333333333333336,0.0,0.0,33.333333333333336,76.19603231414256,50.0,88.0,9.545454545454547,100.0,85.8267716535433,100.0,100.0,3,0.0,"[0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,55.55555555555556,55.55555555555556,,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,,1.0,300.0,3.0
IDN_000037,RS Tk. III Baladhika Husada Jember,East Java,Kabupaten Jember,SECONDARY,DISTRICT HOSPITAL,,MILITARY/POLICE/NATIONAL GUARD,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,0,90.88888888888889,81.77777777777779,"[55.55555555555556, 55.55555555555556, 55.55555555555556, 60.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",55.333333333333336,90.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,43.333333333333336,0.0,,0.0,100.0,,0,[],,,,,75.32222222222222,43.333333333333336,100.0,8.6,100.0,,100.0,100.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,50.0,0.0,100.0,77.77777777777777,77.77777777777777,,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,,12.987012987012985,231.0,30.0
IDN_000394,PUSKESMAS PUGER,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,60198,100,100,100,100,100,82.55555555555556,71.77777777777777,"[60.0, 60.0, 60.0, 70.0, 60.0, 50.0, 50.0, 50.0, 50.0, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0]",62.0,53.333333333333336,100.0,93.33333333333334,"[100.0, 100.0, 88.88888888888889, 88.88888888888889, 88.88888888888889]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,60.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,33.333333333333336,100.0,100.0,0.0,0.0,12.5,2,"[0.0, 25.0]",0.0,0.0,0.0,50.0,54.337359943977596,33.333333333333336,100.0,5.882352941176471,100.0,41.145833333333336,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,50.0,0.0,100.0,66.66666666666667,66.66666666666667,,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,,20.253164556962027,79.0,16.0
IDN_000438,RS Daerah Balung Jember,East Java,Kabupaten Jember,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,79000,100,100,100,100,0,86.77777777777779,75.77777777777779,"[60.0, 60.0, 60.0, 70.0, 70.0, 66.66666666666667, 50.0, 100.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",64.0,63.333333333333336,100.0,97.77777777777779,"[88.88888888888889, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,80.0,66.66666666666667,"[0, 100, 100, nan]",100,0.0,100.0,100.0,,33.333333333333336,100.0,100.0,0.0,0.0,,0,[],,,,,58.333333333333336,33.333333333333336,,,100.0,,100.0,0.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,100.0,100.0,100.0,92.5925925925926,92.5925925925926,,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,,0.0,451.0,0.0
IDN_000436,RS Perkebunan PTPN X (Persero) Jember,East Java,Kabupaten Jember,SECONDARY,DISTRICT HOSPITAL,,PRIVATE-FOR-PROFIT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,100,100,100,85.95454545454545,78.02020202020202,"[60.0, 60.0, 63.63636363636363, 60.0, 60.0, 50.0, 66.66666666666667, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.72727272727273,73.33333333333334,100.0,93.88888888888889,"[94.44444444444444, 100.0, 100.0, 88.88888888888889, 86.11111111111111]","[75, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, 100]",90.0,90.0,95.0,95.0,95.0,100.0,100.0,100.0,80.0,66.66666666666667,"[0, 100, 100, nan]",100,0.0,100.0,100.0,,30.000000000000007,66.66666666666667,100.0,0.0,0.0,,0,[],,,,,56.77716918796731,30.000000000000007,95.07042253521126,15.592592592592593,100.0,,100.0,0.0,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.29629629629629,96.29629629629629,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,,0.0,189.0,0.0
IDN_000395,PUSKESMAS SUKOWONO,East Java,Kabupaten Jember,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,PRIMARY,62000,100,100,100,100,100,78.83333333333333,69.33333333333333,"[70.0, 60.0, 60.0, 60.0, 40.0, 50.0, 50.0, 50.0, 50.0, 50.0, 100.0, 100.0, 100.0, 100.0, 100.0]",58.0,50.0,100.0,88.33333333333333,"[83.33333333333333, 94.44444444444444, 75.0, 100.0, 88.88888888888889]","[50, 50, 50, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 100, 75, 75, 75, 75, 75, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 50, 100, 100, 100, 100, 100, 100, 100]",75.0,75.0,75.0,95.0,95.0,100.0,100.0,100.0,80.0,75.0,"[0, 100, 100, 100]",100,0.0,100.0,100.0,100.0,33.333333333333336,100.0,,0.0,0.0,0.0,2,"[0.0, 0.0]",0.0,0.0,0.0,0.0,56.9592413236481,33.333333333333336,100.0,2.88135593220339,100.0,62.5,100.0,0.0,2,0.0,"[0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,66.66666666666667,100.0,100.0,0.0,100.0,100.0,0.0,,50.0,0.0,100.0,55.55555555555556,55.55555555555556,,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,,,999.0,0.0
IDN_000231,PUSKESMAS BANDAR KHALIFAH,North Sumatra,Kabupaten Deli Serdang,PRIMARY,HEALTH CENTRE,,MINISTRY OF HEALTH,,RURAL,OUTPATIENT ONLY,PRIMARY,228000,100,100,100,100,100,82.61868686868686,85.51515151515152,"[66.66666666666667, 70.0, 70.0, 70.0, 72.72727272727273, 66.66666666666667, 66.66666666666667, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",69.87878787878789,86.66666666666667,100.0,79.72222222222221,"[90.625, 72.22222222222223, 63.888888888888886, 75.0, 96.875]","[100, 75, 100, 50, 100, 100, 100, 100, nan, 100, 75, 75, 25, 75, 100, 100, 100, 0, 100, 75, 50, 50, 0, 100, 100, 100, 0, 75, 50, 75, 25, 75, 100, 100, 100, nan, 75, 100, 100, 100, 100, 100, 100, 100, nan]",90.0,75.0,80.0,50.0,70.0,100.0,100.0,100.0,0.0,33.333333333333336,"[100, 0, 0, nan]",100,100.0,0.0,0.0,,30.0,100.0,100.0,0.0,0.0,,0,[],,,,,52.504092069608255,30.0,100.0,19.807692307692307,0.0,85.21686010995724,80.0,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,74.07407407407408,74.07407407407408,,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,,23.52941176470588,68.0,16.0
IDN_000034,RS Umum Daerah Bangun Purba,North Sumatra,Kabupaten Deli Serdang,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,9,100,100,0,100,0,62.22222222222222,37.5,"[20.0, 30.0, 30.0, 20.0, 50.0, 50.0, 50.0, 50.0]",25.0,,50.0,86.94444444444444,"[83.33333333333333, 88.88888888888889, 93.75, 93.75, 75.0]","[75, 100, 75, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 50, 100, 100, 100, 100, nan, 100, 100, 100, 50, 100, 100, 100, 100, nan, 100, 100, 100, 0, 100, 100, 0, 100, nan]",95.0,100.0,95.0,60.0,100.0,100.0,80.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,0.0,0.0,,0.0,0.0,,0,[],,,,,20.24390243902439,0.0,100.0,1.2195121951219512,0.0,,0.0,,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,66.66666666666667,0.0,,100.0,,100.0,,,50.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,999.0,999.0
IDN_000303,PUSKESMAS CIPONDOH,Banten,Kota Tangerang,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,URBAN,OUTPATIENT ONLY,PRIMARY,72625,100,100,0,100,100,93.33333333333334,86.66666666666667,"[60.0, 60.0, 60.0, 60.0, 60.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 100.0]",60.0,100.0,100.0,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,33.333333333333336,100.0,,0.0,0.0,100.0,1,[100.0],100.0,100.0,100.0,100.0,75.69614694313974,33.333333333333336,97.67441860465115,31.904761904761905,100.0,91.26436781609195,,100.0,1,100.0,[100],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,100.0,44.44444444444444,44.44444444444444,,0.0,100.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,,0.0,215.0,0.0
IDN_000373,RS Umum Daerah Oto Iskandar Di Nata,West Java,Kabupaten Bandung,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,URBAN,BOTH OUT AND INPATIENT,SECONDARY,60000,100,100,0,100,0,100.0,,[],,,,100.0,"[100.0, 100.0, 100.0, 100.0, 100.0]","[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,[],0,,,,,,,,,,,0,[],,,,,48.01162790697674,,93.02325581395348,3.0,,,,,0,,[],16.666666666666664,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,,100.0,,,100.0,100.0,100.0,62.96296296296296,62.96296296296296,,100.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,,,999.0,999.0
IDN_000169,RS Umum Daerah Arjawinangun,West Java,Kabupaten Cirebon,SECONDARY,DISTRICT HOSPITAL,,LOCAL GOVERNMENT,,RURAL,BOTH OUT AND INPATIENT,SECONDARY,350000,100,100,0,100,0,88.21527777777777,94.55555555555556,"[88.88888888888889, 88.88888888888889, 88.88888888888889, 88.88888888888889, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",89.11111111111111,,100.0,81.875,"[90.625, 75.0, 84.375, 84.375, 75.0]","[100, 100, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, 0]",80.0,80.0,75.0,75.0,75.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,75.07835820895522,100.0,100.0,0.3134328358208955,,,100.0,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,100.0,50.0,0.0,100.0,70.37037037037037,70.37037037037037,,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,,0.0,906.0,0.0
IDN_000060,PUSKESMAS BABAKAN,West Java,Kabupaten Cirebon,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,46811,100,100,0,100,0,92.29166666666666,98.33333333333333,"[90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,,100.0,86.25,"[90.625, 84.375, 84.375, 84.375, 87.5]","[100, 100, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 100, 75, 100, 100, 100, nan]",80.0,80.0,75.0,80.0,75.0,100.0,100.0,100.0,,100.0,"[100, 100, 100, 100]",100,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,100.0,25.0,4,"[25.0, 25.0, 25.0, 25.0]",0.0,0.0,0.0,100.0,76.58045977011494,100.0,96.66666666666667,9.655172413793103,,,100.0,,4,0.0,"[0, 0, 0, 0]",100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,100.0,,100.0,,100.0,50.0,0.0,100.0,25.925925925925927,25.925925925925927,,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,0.0,,38.333333333333336,60.0,23.0
IDN_000243,PUSKESMAS PABUARAN,West Java,Kabupaten Cirebon,PRIMARY,HEALTH CENTRE,,LOCAL GOVERNMENT,,RURAL,OUTPATIENT ONLY,PRIMARY,31685,100,100,0,100,0,91.875,96.25,"[90.0, 90.0, 90.0, 100.0, 100.0, 100.0, 100.0, 100.0]",90.0,,100.0,87.5,"[93.75, 93.75, 90.625, 75.0, 84.375]","[100, 100, 75, 100, 75, 100, 100, 100, nan, 100, 100, 100, 75, 75, 100, 100, 100, nan, 100, 100, 75, 75, 75, 100, 100, 100, nan, 75, 75, 75, 75, 75, 100, 100, 100, 0, 75, 75, 75, 75, 75, 100, 100, 100, nan]",90.0,90.0,80.0,80.0,75.0,100.0,100.0,100.0,0.0,100.0,"[100, 100, 100, nan]",100,100.0,100.0,100.0,,100.0,100.0,,100.0,100.0,,0,[],,,,,75.41001773049645,100.0,97.91666666666666,3.723404255319149,,,100.0,,0,,[],100.0,100.0,100.0,100.0,100.0,100.0,100.0,75.0,100.0,,0.0,,100.0,,100.0,100.0,100.0,100.0,22.22222222222222,22.22222222222222,,100.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,78.0,0.0
